airbnb_id,city,name,latitude,longitude,price,rating_overall,reviews_count,rating_stars,rating_accuracy,rating_communication,rating_cleanliness,rating_location,rating_checkin,rating_value,response_rate,response_time,acceptance_rate,room_type,bedrooms,beds,bathrooms,person_capacity,host_name,host_since,is_superhost,host_verified,url,data_source,last_review_date,availability_30,availability_60,availability_90,minimum_nights,maximum_nights
avignon_000523,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.954315,4.847511,111,4.52,109,4.5,4.57,4.44,4.29,4.77,4.55,4.43,86,quelques heures,88,Chambre privée,5,5,2.0,4,Host_23855,2018,True,True,https://www.airbnb.fr/rooms/avignon_000523,detailed_ratings,2022-03-07,11,15,74,5,189
avignon_000524,Avignon,Spacieux studio à Avignon,43.975128,4.905204,136,4.6,41,4.6,4.64,4.57,4.32,4.97,4.67,4.42,95,moins de 12 heures,95,Logement entier,2,2,1.5,2,Host_67344,2018,True,True,https://www.airbnb.fr/rooms/avignon_000524,detailed_ratings,2023-06-26,25,4,68,6,130
avignon_000525,Avignon,Hébergement chez l'habitant - Avignon zone calme,43.89365,4.891169,97,4.55,182,4.5,4.68,4.64,4.71,4.67,4.79,4.24,92,moins d une heure,81,Chambre privée,1,4,1.3,3,Host_59285,2019,False,False,https://www.airbnb.fr/rooms/avignon_000525,detailed_ratings,2023-10-24,26,56,41,2,74
avignon_000526,Avignon,Hébergement entier - Avignon proche monuments,43.997072,4.771559,128,4.46,68,4.5,4.47,4.44,4.36,4.61,4.74,4.15,93,moins d une heure,85,Logement entier,1,6,2.3,9,Host_17958,2019,False,False,https://www.airbnb.fr/rooms/avignon_000526,detailed_ratings,2023-03-18,12,31,25,5,214
avignon_000527,Avignon,Hébergement entier - Avignon zone calme,44.009431,4.824292,96,4.75,140,4.7,4.89,5.0,4.81,4.86,4.71,4.72,94,moins d une heure,90,Logement entier,5,3,1.6,7,Host_37924,2019,False,True,https://www.airbnb.fr/rooms/avignon_000527,detailed_ratings,2023-09-16,11,59,15,4,88
avignon_000528,Avignon,Superbe appartement proche monuments,43.918805,4.796398,45,4.46,105,4.5,4.43,4.7,4.59,4.51,4.49,4.37,90,quelques heures,85,Logement entier,5,4,1.5,6,Host_55133,2018,False,True,https://www.airbnb.fr/rooms/avignon_000528,detailed_ratings,2023-05-11,28,1,59,6,303
avignon_000529,Avignon,Hébergement entier - Avignon centre-ville,43.880465,4.893413,143,4.65,24,4.7,4.75,4.85,4.66,4.79,4.64,4.42,96,moins de 12 heures,88,Logement entier,4,6,2.3,6,Host_58829,2014,False,False,https://www.airbnb.fr/rooms/avignon_000529,detailed_ratings,2022-08-04,24,42,24,2,258
avignon_000530,Avignon,Typique chambre à Avignon,43.971899,4.78969,66,4.52,223,4.5,4.7,4.56,4.33,4.71,4.59,4.12,96,moins de 12 heures,94,Chambre privée,2,1,2.8,7,Host_65177,2012,False,True,https://www.airbnb.fr/rooms/avignon_000530,detailed_ratings,2022-11-02,27,2,70,3,125
avignon_000531,Avignon,Studio entier au cœur de Avignon,43.975094,4.721158,143,4.42,95,4.4,4.61,4.62,4.21,4.58,4.41,4.47,100,moins de 12 heures,92,Logement entier,5,5,3.0,5,Host_36259,2018,False,True,https://www.airbnb.fr/rooms/avignon_000531,detailed_ratings,2024-04-03,2,51,1,2,274
avignon_000532,Avignon,Moderne maison proche gare,43.984024,4.711369,49,4.71,135,4.7,4.72,4.64,4.81,5.0,4.74,4.32,86,moins d une heure,83,Logement entier,4,6,2.6,2,Host_22234,2013,False,True,https://www.airbnb.fr/rooms/avignon_000532,detailed_ratings,2023-10-26,30,12,21,4,189
avignon_000533,Avignon,Typique loft quartier animé,44.012685,4.716541,85,4.42,268,4.4,4.43,4.36,4.52,4.76,4.44,4.22,95,moins de 12 heures,95,Logement entier,4,6,1.7,9,Host_54778,2018,False,False,https://www.airbnb.fr/rooms/avignon_000533,detailed_ratings,2022-01-02,7,31,89,7,248
avignon_000534,Avignon,Magnifique maison à Avignon,43.991249,4.77192,43,4.6,244,4.6,4.63,4.85,4.48,4.94,4.58,4.27,91,moins de 12 heures,85,Logement entier,4,5,1.3,10,Host_51841,2022,False,True,https://www.airbnb.fr/rooms/avignon_000534,detailed_ratings,2023-11-27,27,13,81,1,327
avignon_000535,Avignon,Chambre confortable proche quartier historique Avignon,43.990837,4.893671,92,4.45,165,4.4,4.37,4.66,4.52,4.64,4.36,4.52,100,moins d une heure,89,Chambre privée,5,1,1.4,6,Host_43152,2013,False,True,https://www.airbnb.fr/rooms/avignon_000535,detailed_ratings,2024-01-04,6,23,14,1,343
avignon_000536,Avignon,Hébergement entier - Avignon proche monuments,44.012186,4.862705,42,4.38,83,4.4,4.47,4.67,4.27,4.75,4.5,4.02,95,moins de 12 heures,80,Logement entier,1,6,2.2,9,Host_10193,2016,False,False,https://www.airbnb.fr/rooms/avignon_000536,detailed_ratings,2024-08-22,4,35,17,7,321
avignon_000537,Avignon,Superbe appartement à Avignon,43.869714,4.746508,44,4.48,88,4.5,4.63,4.49,4.23,4.82,4.64,4.22,87,moins de 12 heures,93,Logement entier,4,3,2.1,5,Host_19470,2012,False,True,https://www.airbnb.fr/rooms/avignon_000537,detailed_ratings,2024-08-12,12,8,6,7,287
avignon_000538,Avignon,Loft entier au cœur de Avignon,43.896419,4.726579,97,4.48,195,4.5,4.52,4.64,4.3,4.63,4.71,4.57,94,moins de 12 heures,91,Logement entier,4,4,2.9,4,Host_9211,2015,False,True,https://www.airbnb.fr/rooms/avignon_000538,detailed_ratings,2024-12-22,2,16,33,2,231
avignon_000539,Avignon,Maison entier au cœur de Avignon,43.977373,4.882892,102,4.51,75,4.5,4.56,4.6,4.7,4.89,4.65,4.6,85,moins d une heure,84,Logement entier,3,1,1.8,9,Host_98459,2015,False,True,https://www.airbnb.fr/rooms/avignon_000539,detailed_ratings,2023-11-14,9,56,29,4,314
avignon_000540,Avignon,Hébergement chez l'habitant - Avignon proche commerces,43.918697,4.85044,88,4.61,233,4.6,4.53,4.64,4.46,4.85,4.68,4.36,94,moins de 12 heures,90,Chambre privée,4,3,2.4,9,Host_94444,2016,True,False,https://www.airbnb.fr/rooms/avignon_000540,detailed_ratings,2022-03-17,2,1,21,2,336
avignon_000541,Avignon,Hébergement chez l'habitant - Avignon quartier animé,43.874133,4.849718,101,4.56,255,4.6,4.73,4.48,4.33,4.69,4.52,4.39,86,moins d une heure,92,Chambre privée,5,6,1.9,6,Host_93074,2021,False,True,https://www.airbnb.fr/rooms/avignon_000541,detailed_ratings,2022-08-26,18,49,3,5,291
avignon_000542,Avignon,Hébergement entier - Avignon proche gare,43.987249,4.768464,157,4.57,100,4.6,4.69,4.82,4.72,4.93,4.71,4.34,98,moins d une heure,94,Logement entier,4,2,1.3,5,Host_41232,2015,False,True,https://www.airbnb.fr/rooms/avignon_000542,detailed_ratings,2023-11-22,30,14,0,3,205
avignon_000543,Avignon,Duplex entier au cœur de Avignon,43.971142,4.900907,57,4.69,144,4.7,4.62,4.64,4.88,4.91,4.74,4.4,98,moins d une heure,90,Logement entier,5,2,2.7,5,Host_44774,2018,False,True,https://www.airbnb.fr/rooms/avignon_000543,detailed_ratings,2022-01-19,14,11,55,7,245
avignon_000544,Avignon,Spacieux studio à Avignon,44.029273,4.844283,41,4.6,177,4.6,4.5,4.69,4.79,4.82,4.56,4.6,95,moins d une heure,92,Logement entier,1,2,1.9,7,Host_85913,2014,False,True,https://www.airbnb.fr/rooms/avignon_000544,detailed_ratings,2024-03-18,10,42,60,4,272
avignon_000545,Avignon,Calme chambre à Avignon,44.027835,4.779307,78,4.62,56,4.6,4.6,4.71,4.38,4.93,4.83,4.36,89,moins d une heure,95,Chambre privée,2,3,1.5,8,Host_63768,2012,False,False,https://www.airbnb.fr/rooms/avignon_000545,detailed_ratings,2023-02-04,21,18,3,4,350
avignon_000546,Avignon,Hébergement entier - Avignon quartier historique,44.027377,4.728903,155,4.43,79,4.4,4.62,4.52,4.27,4.81,4.43,4.06,96,moins d une heure,93,Logement entier,1,3,2.6,4,Host_90282,2019,False,False,https://www.airbnb.fr/rooms/avignon_000546,detailed_ratings,2024-05-27,28,58,38,2,278
avignon_000547,Avignon,Loft entier au cœur de Avignon,43.927905,4.795208,152,4.44,83,4.4,4.46,4.65,4.16,4.63,4.66,4.38,95,quelques heures,96,Logement entier,1,3,1.5,3,Host_71332,2023,False,True,https://www.airbnb.fr/rooms/avignon_000547,detailed_ratings,2024-11-25,8,24,26,4,83
avignon_000548,Avignon,Cosy pied-à-terre quartier historique,43.979775,4.887806,75,4.65,22,4.7,4.72,4.77,4.52,5.0,4.67,4.5,89,moins de 12 heures,100,Logement entier,1,6,1.6,10,Host_87254,2023,False,True,https://www.airbnb.fr/rooms/avignon_000548,detailed_ratings,2023-06-11,25,23,66,3,201
avignon_000549,Avignon,Maison entier au cœur de Avignon,43.991029,4.779825,137,4.45,76,4.5,4.51,4.45,4.42,4.83,4.61,4.09,93,moins de 12 heures,86,Logement entier,5,1,1.3,7,Host_63212,2021,False,True,https://www.airbnb.fr/rooms/avignon_000549,detailed_ratings,2024-07-24,22,5,67,5,337
avignon_000550,Avignon,Charmant pied-à-terre centre-ville,43.928547,4.718049,126,4.39,249,4.4,4.55,4.3,4.21,4.45,4.5,4.14,92,moins de 12 heures,97,Logement entier,4,1,1.5,7,Host_85494,2016,True,True,https://www.airbnb.fr/rooms/avignon_000550,detailed_ratings,2024-12-13,16,42,73,3,351
avignon_000551,Avignon,Appartement entier au cœur de Avignon,44.021938,4.89136,107,4.43,269,4.4,4.52,4.68,4.17,4.55,4.62,4.27,88,moins d une heure,99,Logement entier,4,1,2.2,5,Host_76060,2018,False,True,https://www.airbnb.fr/rooms/avignon_000551,detailed_ratings,2024-03-09,14,29,81,3,339
avignon_000552,Avignon,Chambre confortable proche proche commerces Avignon,43.925943,4.876041,139,4.69,134,4.7,4.76,4.95,4.78,4.97,4.83,4.62,94,quelques heures,100,Chambre privée,1,1,1.7,9,Host_16987,2022,False,True,https://www.airbnb.fr/rooms/avignon_000552,detailed_ratings,2022-03-06,3,28,8,2,43
avignon_000553,Avignon,Magnifique duplex à Avignon,43.884956,4.896231,55,4.55,197,4.5,4.72,4.61,4.36,4.57,4.8,4.16,85,quelques heures,95,Logement entier,2,3,1.8,5,Host_43820,2015,False,True,https://www.airbnb.fr/rooms/avignon_000553,detailed_ratings,2024-10-15,8,51,48,5,84
avignon_000554,Avignon,Maison entier au cœur de Avignon,44.029095,4.790584,127,4.53,29,4.5,4.56,4.73,4.58,4.62,4.67,4.56,100,quelques heures,89,Logement entier,4,4,2.5,8,Host_89914,2013,False,True,https://www.airbnb.fr/rooms/avignon_000554,detailed_ratings,2024-01-23,18,20,25,5,222
avignon_000555,Avignon,Chambre confortable proche quartier historique Avignon,43.895283,4.858627,83,4.6,11,4.6,4.8,4.79,4.72,4.91,4.82,4.57,89,moins d une heure,93,Chambre privée,3,4,1.4,6,Host_94329,2022,True,False,https://www.airbnb.fr/rooms/avignon_000555,detailed_ratings,2024-06-09,19,36,76,6,138
avignon_000556,Avignon,Chambre confortable proche proche commerces Avignon,44.018577,4.707461,103,4.41,43,4.4,4.56,4.6,4.55,4.71,4.45,4.12,99,moins d une heure,81,Chambre privée,5,3,2.8,3,Host_22596,2017,False,False,https://www.airbnb.fr/rooms/avignon_000556,detailed_ratings,2022-11-09,25,3,0,3,355
avignon_000557,Avignon,Chambre confortable proche zone calme Avignon,43.884391,4.818368,97,4.37,39,4.4,4.35,4.33,4.09,4.65,4.47,4.3,96,moins d une heure,80,Chambre privée,3,1,2.0,4,Host_14869,2023,True,True,https://www.airbnb.fr/rooms/avignon_000557,detailed_ratings,2024-03-21,25,45,8,5,132
avignon_000558,Avignon,Cosy duplex à Avignon,43.94835,4.717944,135,4.42,127,4.4,4.42,4.59,4.46,4.57,4.5,4.4,93,quelques heures,94,Logement entier,1,6,2.9,2,Host_28459,2012,False,True,https://www.airbnb.fr/rooms/avignon_000558,detailed_ratings,2022-12-02,22,5,3,1,243
avignon_000559,Avignon,Spacieux pied-à-terre à Avignon,43.86778,4.763433,58,4.35,11,4.4,4.33,4.37,4.51,4.74,4.6,4.44,94,moins d une heure,80,Logement entier,1,1,2.4,9,Host_87892,2020,True,False,https://www.airbnb.fr/rooms/avignon_000559,detailed_ratings,2022-03-18,4,17,42,4,139
avignon_000560,Avignon,Hébergement chez l'habitant - Avignon proche commerces,43.96926,4.709491,137,4.75,87,4.7,4.78,4.69,4.48,4.81,4.94,4.78,87,moins d une heure,88,Chambre partagée,2,1,1.6,7,Host_48800,2016,False,True,https://www.airbnb.fr/rooms/avignon_000560,detailed_ratings,2024-05-18,27,43,22,7,259
avignon_000561,Avignon,Magnifique chambre à Avignon,44.012002,4.822986,126,4.56,99,4.6,4.75,4.62,4.42,4.76,4.49,4.54,100,moins d une heure,94,Chambre privée,1,2,1.2,3,Host_37401,2016,True,True,https://www.airbnb.fr/rooms/avignon_000561,detailed_ratings,2024-08-10,24,57,40,2,233
avignon_000562,Avignon,Hébergement entier - Avignon quartier animé,43.994398,4.854782,40,4.66,277,4.7,4.62,4.94,4.66,4.83,4.72,4.75,100,moins d une heure,92,Logement entier,4,3,1.5,6,Host_89906,2015,False,True,https://www.airbnb.fr/rooms/avignon_000562,detailed_ratings,2024-01-06,14,22,28,7,48
avignon_000563,Avignon,Spacieux maison centre-ville,43.940703,4.861144,40,4.65,4,4.7,4.85,4.83,4.56,4.71,4.61,4.41,88,moins de 12 heures,88,Logement entier,2,4,2.8,2,Host_3107,2014,True,True,https://www.airbnb.fr/rooms/avignon_000563,detailed_ratings,2023-07-10,26,40,17,3,56
avignon_000564,Avignon,Moderne pied-à-terre proche commerces,43.961818,4.714139,45,4.56,140,4.6,4.63,4.64,4.43,4.74,4.54,4.63,96,moins d une heure,94,Logement entier,4,5,1.9,6,Host_78461,2016,False,True,https://www.airbnb.fr/rooms/avignon_000564,detailed_ratings,2024-08-03,25,19,10,2,275
avignon_000565,Avignon,Authentique duplex à Avignon,43.886976,4.713891,106,4.38,65,4.4,4.3,4.42,4.37,4.75,4.4,4.12,86,quelques heures,94,Logement entier,4,6,2.2,10,Host_53481,2015,True,True,https://www.airbnb.fr/rooms/avignon_000565,detailed_ratings,2022-10-01,18,25,24,5,306
avignon_000566,Avignon,Chambre confortable proche centre-ville Avignon,43.976824,4.807293,140,4.54,57,4.5,4.65,4.83,4.45,4.56,4.7,4.21,90,quelques heures,84,Chambre privée,3,1,1.5,8,Host_57800,2013,True,True,https://www.airbnb.fr/rooms/avignon_000566,detailed_ratings,2022-06-13,22,26,60,1,299
avignon_000567,Avignon,Chambre confortable proche quartier animé Avignon,43.888368,4.821524,98,4.7,222,4.7,4.9,4.67,4.59,4.9,5.0,4.75,88,moins de 12 heures,99,Chambre privée,4,4,2.7,4,Host_67980,2014,True,True,https://www.airbnb.fr/rooms/avignon_000567,detailed_ratings,2024-09-26,28,41,7,7,261
avignon_000568,Avignon,Authentique pied-à-terre à Avignon,43.933568,4.745148,152,4.53,261,4.5,4.56,4.52,4.41,4.89,4.77,4.27,98,moins de 12 heures,95,Logement entier,3,5,1.3,10,Host_18380,2023,False,True,https://www.airbnb.fr/rooms/avignon_000568,detailed_ratings,2024-07-13,4,31,74,2,239
avignon_000569,Avignon,Calme studio à Avignon,44.038141,4.81547,66,4.43,13,4.4,4.56,4.54,4.18,4.45,4.53,4.44,93,moins de 12 heures,86,Logement entier,4,2,2.9,8,Host_70438,2019,True,True,https://www.airbnb.fr/rooms/avignon_000569,detailed_ratings,2023-01-19,30,28,22,4,129
avignon_000570,Avignon,Hébergement chez l'habitant - Avignon proche commerces,44.003824,4.845438,145,4.46,88,4.5,4.48,4.5,4.31,4.83,4.37,4.39,92,quelques heures,91,Chambre privée,4,1,2.3,5,Host_15223,2014,False,True,https://www.airbnb.fr/rooms/avignon_000570,detailed_ratings,2023-11-05,15,12,66,2,188
avignon_000571,Avignon,Moderne pied-à-terre centre-ville,43.924318,4.802728,121,4.72,204,4.7,4.77,4.63,4.6,4.89,4.91,4.6,99,moins d une heure,87,Logement entier,5,1,2.4,3,Host_33457,2019,False,True,https://www.airbnb.fr/rooms/avignon_000571,detailed_ratings,2022-11-15,12,30,38,3,285
avignon_000572,Avignon,Typique pied-à-terre quartier historique,44.033784,4.726242,130,4.7,283,4.7,4.65,4.66,4.47,4.86,4.63,4.52,95,quelques heures,86,Logement entier,5,2,1.6,9,Host_23776,2016,True,True,https://www.airbnb.fr/rooms/avignon_000572,detailed_ratings,2022-09-22,10,18,82,7,208
avignon_000573,Avignon,Authentique chambre à Avignon,44.012917,4.735615,39,4.42,149,4.4,4.52,4.62,4.33,4.47,4.32,4.51,97,moins d une heure,80,Chambre privée,1,5,2.5,5,Host_11939,2023,False,True,https://www.airbnb.fr/rooms/avignon_000573,detailed_ratings,2024-06-18,10,57,47,2,231
avignon_000574,Avignon,Hébergement chez l'habitant - Avignon centre-ville,44.035683,4.72256,145,4.66,192,4.7,4.69,4.76,4.58,4.72,4.82,4.28,97,moins d une heure,93,Chambre privée,3,6,2.6,10,Host_88671,2019,False,False,https://www.airbnb.fr/rooms/avignon_000574,detailed_ratings,2023-10-23,14,48,88,2,264
avignon_000575,Avignon,Chambre confortable proche proche gare Avignon,43.929798,4.723495,45,4.67,37,4.7,4.77,4.84,4.4,4.84,4.68,4.37,89,quelques heures,100,Chambre privée,5,1,1.4,2,Host_42542,2023,True,True,https://www.airbnb.fr/rooms/avignon_000575,detailed_ratings,2022-05-07,8,5,22,3,284
avignon_000576,Avignon,Chambre confortable proche proche gare Avignon,43.904996,4.861796,98,4.62,153,4.6,4.76,4.7,4.63,4.76,4.54,4.6,86,moins d une heure,86,Chambre privée,1,6,2.2,6,Host_34483,2018,False,True,https://www.airbnb.fr/rooms/avignon_000576,detailed_ratings,2023-04-20,23,18,20,5,326
avignon_000577,Avignon,Typique chambre à Avignon,44.03005,4.746214,105,4.67,238,4.7,4.62,4.83,4.44,4.87,4.9,4.73,96,quelques heures,81,Chambre privée,4,6,2.5,8,Host_82610,2014,True,True,https://www.airbnb.fr/rooms/avignon_000577,detailed_ratings,2024-06-07,7,38,88,1,302
avignon_000578,Avignon,Pied-à-terre entier au cœur de Avignon,44.035279,4.791003,68,4.37,45,4.4,4.44,4.44,4.33,4.38,4.63,4.05,86,moins d une heure,80,Logement entier,2,4,1.9,9,Host_76017,2023,False,True,https://www.airbnb.fr/rooms/avignon_000578,detailed_ratings,2023-10-10,7,28,15,6,69
avignon_000579,Avignon,Moderne pied-à-terre à Avignon,43.947069,4.756296,44,4.72,147,4.7,4.74,4.84,4.82,4.98,4.95,4.42,92,moins d une heure,94,Logement entier,4,3,1.5,3,Host_73450,2023,False,True,https://www.airbnb.fr/rooms/avignon_000579,detailed_ratings,2024-05-17,2,34,31,5,282
avignon_000580,Avignon,Spacieux chambre à Avignon,43.973451,4.837495,118,4.73,252,4.7,4.74,4.9,4.87,4.84,4.92,4.51,85,moins d une heure,92,Chambre privée,5,2,2.7,10,Host_38985,2013,True,True,https://www.airbnb.fr/rooms/avignon_000580,detailed_ratings,2022-01-02,19,17,47,7,358
avignon_000581,Avignon,Authentique pied-à-terre à Avignon,43.873749,4.774757,61,4.54,118,4.5,4.48,4.66,4.56,4.94,4.53,4.38,90,moins d une heure,90,Logement entier,4,2,1.5,6,Host_86907,2017,True,True,https://www.airbnb.fr/rooms/avignon_000581,detailed_ratings,2023-06-04,26,57,17,3,334
avignon_000582,Avignon,Typique maison centre-ville,43.893602,4.85623,128,4.49,253,4.5,4.66,4.63,4.33,4.52,4.63,4.53,93,quelques heures,93,Logement entier,5,2,1.9,3,Host_3626,2015,False,False,https://www.airbnb.fr/rooms/avignon_000582,detailed_ratings,2022-04-23,0,23,38,4,220
avignon_000583,Avignon,Authentique loft centre-ville,43.956094,4.890902,80,4.68,255,4.7,4.64,4.75,4.45,5.0,4.68,4.74,90,moins de 12 heures,99,Logement entier,4,5,2.0,9,Host_15180,2017,True,True,https://www.airbnb.fr/rooms/avignon_000583,detailed_ratings,2022-01-12,10,50,18,7,38
avignon_000584,Avignon,Hébergement chez l'habitant - Avignon quartier animé,43.899358,4.857292,127,4.7,66,4.7,4.69,4.91,4.47,4.89,4.87,4.53,93,moins d une heure,87,Chambre privée,2,1,1.1,3,Host_6338,2016,False,True,https://www.airbnb.fr/rooms/avignon_000584,detailed_ratings,2023-02-06,18,29,13,5,68
avignon_000585,Avignon,Spacieux loft à Avignon,43.996029,4.869793,42,4.61,131,4.6,4.78,4.74,4.61,4.66,4.72,4.26,90,quelques heures,85,Logement entier,4,5,1.7,10,Host_53544,2019,False,True,https://www.airbnb.fr/rooms/avignon_000585,detailed_ratings,2023-11-10,1,10,73,7,298
avignon_000586,Avignon,Typique loft quartier historique,44.020901,4.884684,103,4.56,40,4.6,4.57,4.49,4.57,4.7,4.75,4.55,97,moins d une heure,93,Logement entier,5,5,1.0,4,Host_51348,2013,False,True,https://www.airbnb.fr/rooms/avignon_000586,detailed_ratings,2023-03-27,17,46,14,6,62
avignon_000587,Avignon,Charmant maison zone calme,44.031823,4.851177,51,4.67,151,4.7,4.58,4.69,4.59,4.89,4.79,4.39,87,quelques heures,94,Logement entier,4,5,2.5,6,Host_82187,2015,False,False,https://www.airbnb.fr/rooms/avignon_000587,detailed_ratings,2024-01-01,14,31,41,6,363
avignon_000588,Avignon,Typique appartement proche monuments,43.946781,4.802947,73,4.72,144,4.7,4.67,4.92,4.85,4.78,4.97,4.7,91,quelques heures,80,Logement entier,1,3,1.3,3,Host_75913,2015,False,True,https://www.airbnb.fr/rooms/avignon_000588,detailed_ratings,2022-10-26,2,39,1,6,225
avignon_000589,Avignon,Hébergement entier - Avignon proche gare,43.890489,4.72852,40,4.38,53,4.4,4.39,4.6,4.3,4.74,4.68,4.31,97,quelques heures,89,Logement entier,2,4,2.4,6,Host_30246,2012,False,True,https://www.airbnb.fr/rooms/avignon_000589,detailed_ratings,2023-03-18,11,59,73,6,206
avignon_000590,Avignon,Pied-à-terre entier au cœur de Avignon,43.921366,4.808362,79,4.65,217,4.7,4.79,4.6,4.72,4.67,4.74,4.65,91,moins de 12 heures,94,Logement entier,2,5,1.5,8,Host_51042,2012,True,True,https://www.airbnb.fr/rooms/avignon_000590,detailed_ratings,2024-10-18,3,34,3,5,216
avignon_000591,Avignon,Cosy loft proche commerces,43.998548,4.746986,78,4.52,31,4.5,4.62,4.74,4.24,4.9,4.56,4.46,91,moins de 12 heures,100,Logement entier,4,1,2.4,6,Host_76102,2021,False,True,https://www.airbnb.fr/rooms/avignon_000591,detailed_ratings,2024-11-01,26,6,5,4,203
avignon_000592,Avignon,Maison entier au cœur de Avignon,43.92215,4.865633,69,4.41,2,4.4,4.58,4.62,4.21,4.73,4.6,4.29,87,moins d une heure,96,Logement entier,3,3,1.3,10,Host_61467,2021,False,True,https://www.airbnb.fr/rooms/avignon_000592,detailed_ratings,2022-11-10,2,14,38,4,211
avignon_000593,Avignon,Chambre confortable proche quartier animé Avignon,43.879085,4.737208,140,4.66,126,4.7,4.61,4.95,4.68,4.98,4.88,4.33,90,moins de 12 heures,85,Chambre privée,1,5,2.5,3,Host_94574,2019,False,False,https://www.airbnb.fr/rooms/avignon_000593,detailed_ratings,2022-12-26,13,38,2,2,140
avignon_000594,Avignon,Duplex entier au cœur de Avignon,43.93456,4.769988,38,4.7,180,4.7,4.8,4.63,4.57,4.7,4.89,4.75,97,moins d une heure,94,Logement entier,1,5,1.5,8,Host_96941,2012,False,True,https://www.airbnb.fr/rooms/avignon_000594,detailed_ratings,2023-10-04,4,7,64,7,180
avignon_000595,Avignon,Hébergement chez l'habitant - Avignon zone calme,43.932454,4.824189,93,4.43,182,4.4,4.45,4.6,4.19,4.77,4.72,4.18,92,moins d une heure,84,Chambre privée,2,1,2.1,9,Host_38789,2019,True,True,https://www.airbnb.fr/rooms/avignon_000595,detailed_ratings,2022-06-03,18,48,44,7,320
